"transID","payCardID","corridorPK","direction","tapInTime","tapInStopPK","stopStartSeq","tapOutTime","tapOutStopPK","stopEndSeq","payAmount"
KPLD815J4L11RL,6011915812790007,142,1,"2023-04-14 09:00:25",418,21,"2023-04-14 10:14:04",2699,26,0
KPLO440G8F93XO,3537344445143314,64,0,"2023-04-07 16:10:13",60,10,"2023-04-07 17:03:28",1218,20,3500
KPMC267O0A76IF,30441889571006,2,0,"2023-04-24 19:50:06",1414,11,"2023-04-24 20:45:27",3104,35,0
KPMK064E4Z91HT,6011192316926012,203,1,"2023-04-21 06:19:45",368,28,"2023-04-21 06:58:03",2721,33,0
KPMQ384D6H17WS,345353368043961,28,1,"2023-04-28 06:55:11",724,13,"2023-04-28 07:43:36",2801,14,0
KPMQ703I6C10FR,2714279979787895,122,0,"2023-04-19 16:00:07",1104,20,"2023-04-19 16:57:32",555,23,0
KPND358C6K93GI,3512094791916164,77,0,"2023-04-20 08:27:00",136,0,"2023-04-20 08:57:59",94,1,0
KPNT309A1L47NM,6515621790318925,111,1,"2023-04-12 16:12:15",880,11,"2023-04-12 17:04:03",2859,38,0
KPOZ180Q9P97QE,3520019550205566,84,0,"2023-04-25 21:05:48",105,35,"2023-04-25 23:04:45",2047,39,0
KPPD898K2F31SZ,3537344445143314,64,0,"2023-04-25 16:14:54",60,10,"2023-04-25 17:32:32",1218,20,3500
KPPG208B7V02QO,213148799089875,102,0,"2023-04-21 05:23:55",803,47,"2023-04-21 06:22:36",2834,51,0
KPPT879M6H25RF,575724437786,205,1,"2023-04-04 09:23:21",505,4,"2023-04-04 11:01:58",2729,5,0
KPPX350L8M75DX,213146115464780,190,1,"2023-04-18 07:36:51",405,7,"2023-04-18 08:33:05",657,33,0
KPPY639F0V45JL,4366771817472539,62,1,"2023-04-14 21:37:20",133,2,"2023-04-14 22:53:39",428,6,3500
KPQF775W7P39OZ,2708264434040542,16,1,"2023-04-18 21:31:40",1493,26,"2023-04-18 23:02:44",3127,33,3500
KPQG045F8D48VY,6582901155320791,44,0,"2023-04-05 21:07:51",1335,11,"2023-04-05 21:58:02",3056,24,0
KPQT840V2N03XE,6515621790318925,111,0,"2023-04-17 05:50:12",908,45,"2023-04-17 06:45:18",2871,52,0
KPSH642I7X38TM,378872365541693,45,0,"2023-04-13 17:04:45",596,23,"2023-04-13 18:43:07",2751,24,3500
KPSL599M5A83ZO,502034641014,155,0,"2023-04-21 17:34:15",441,21,"2023-04-21 19:24:36",1217,24,3500
KPSQ021E7C25WD,30297544751882,6,1,"2023-04-07 09:27:01",196,0,"2023-04-07 10:57:30",495,16,0
KPSS462X3T55TA,30468724391654,200,0,"2023-04-28 07:36:07",898,10,"2023-04-28 08:53:48",2870,21,0
KPTA342H1U44US,4860968417507585403,2,1,"2023-04-14 05:55:45",1361,3,"2023-04-14 06:45:48",975,46,0
KPTM137Y3N17YK,4056836188316,152,1,"2023-04-17 05:48:15",1183,5,"2023-04-17 06:41:05",51,17,0
KPTQ932O1M27IW,4805645458987501,120,0,"2023-04-10 06:17:11",823,0,"2023-04-10 07:23:39",23,1,0
KPTS699O9X22AR,569536767183,25,0,"2023-04-27 07:48:00",789,46,"2023-04-27 08:12:40",2828,51,0
KPUH555O6I33RV,2516083110424925,2,0,"2023-04-18 09:03:25",919,42,"2023-04-18 09:31:06",515,50,0
KPVE284X6L05XG,4613366061817460310,196,1,"2023-04-27 17:44:51",883,29,"2023-04-27 19:38:03",2861,34,3500
KPVL190E5R41YF,36191244854712,158,1,"2023-04-04 18:34:26",1367,1,"2023-04-04 19:36:25",449,4,3500
KPXQ620C2K79HC,4060341720248400161,21,0,"2023-04-05 07:41:27",169,34,"2023-04-05 08:11:14",693,36,3500
KPYE025I7L63JD,502085435639,37,1,"2023-04-07 20:00:03",926,3,"2023-04-07 21:08:56",2063,33,3500
KPYK777T0B26AO,6582901155320791,44,1,"2023-04-07 07:16:53",52,10,"2023-04-07 08:57:04",2584,19,0
KPYZ255Q0T45ME,3537543297101185,114,0,"2023-04-14 17:44:19",142,3,"2023-04-14 19:40:53",278,6,3500
KPZZ396A3A36AV,6594038151360079,66,1,"2023-04-10 08:30:22",356,2,"2023-04-10 09:54:00",444,8,0
KQAJ768Q9J23FM,4393424535509774814,60,1,"2023-04-21 09:11:46",203,0,"2023-04-21 10:36:32",651,5,20000
KQAK088K3C35BR,2221445182130548,162,0,"2023-04-18 18:32:42",294,0,"2023-04-18 20:25:51",134,1,3500
KQAK720C0V72IU,4440511208147260,131,0,"2023-04-03 09:42:09",285,1,"2023-04-03 11:27:57",134,2,3500
KQAO046Y7T44CO,675983362574,148,0,"2023-04-07 19:06:32",378,10,"2023-04-07 20:02:04",2975,22,0
KQBV909R8Z48ZO,4824850146050,9,1,"2023-04-15 08:25:17",403,9,"2023-04-15 09:23:54",575,17,3500
KQCY262A6C20OC,38919000659661,23,0,"2023-04-07 17:55:27",142,3,"2023-04-07 19:09:15",742,15,3500
KQDC017S2F98ES,4298112060738897946,142,0,"2023-04-18 21:53:24",990,40,"2023-04-18 22:52:33",2908,42,0
KQDE238Q5K86HO,3593536489487546,140,1,"2023-04-21 19:34:52",590,9,"2023-04-21 21:05:33",2173,10,20000
KQEF655B9H48CD,4767711653196,32,1,"2023-04-21 20:33:09",183,12,"2023-04-21 21:53:48",118,14,3500
KQFC364V9A11FB,5465310774429054,133,0,"2023-04-10 06:33:46",1119,14,"2023-04-10 07:16:09",222,17,0
KQFM012Y2O94HF,3506675645732225,122,0,"2023-04-21 09:57:00",1937,12,"2023-04-21 10:17:42",1813,37,0
KQFT514L3F12JY,379764016867073,41,0,"2023-04-07 05:04:38",227,18,"2023-04-07 05:51:30",1613,21,0
KQGB125O1Z73EQ,180078846718763,31,0,"2023-04-27 18:04:29",1070,19,"2023-04-27 18:55:54",1259,22,3500
KQGV116T9K18BO,4723250872219869,130,1,"2023-04-27 16:15:34",507,39,"2023-04-27 17:13:27",2730,42,0
KQHA207I2T92WJ,4306567886746588452,168,1,"2023-04-03 20:30:58",695,13,"2023-04-03 22:25:02",1177,18,3500
KQHE180A2X47VO,4826805717636477275,220,0,"2023-04-22 05:05:46",1064,6,"2023-04-22 06:17:59",419,8,3500
KQHY127O7S18DA,370095866460258,145,0,"2023-04-18 13:54:51",913,4,"2023-04-18 14:59:43",2674,5,3500
KQIA358G2N38CX,4394677357168120,43,0,"2023-04-03 05:11:09",355,16,"2023-04-03 05:38:49",338,17,3500
KQIS952H4W02BF,36330618782725,190,0,"2023-04-25 06:38:01",70,1,"2023-04-25 08:34:52",3062,21,0
KQIT116C4D27XC,4857511536859376,177,0,"2023-04-20 19:21:12",838,42,"2023-04-20 21:08:58",2840,44,0
KQJH323X2Q93PC,6011141476414459,128,1,"2023-04-18 17:05:08",315,18,"2023-04-18 18:50:40",1685,19,3500
KQJL163I5U58NA,639048791417,20,0,"2023-04-27 19:25:00",913,11,"2023-04-27 20:20:11",793,12,3500
KQJT130I9K40BE,503867890736,144,1,"2023-04-05 06:55:12",1080,6,"2023-04-05 08:22:22",148,12,3500
KQJY950G4F04VE,4460340818222811297,21,0,"2023-04-12 17:42:06",22,35,"2023-04-12 18:43:23",1953,38,3500
KQKO233C9O20TQ,675970532189,21,1,"2023-04-23 10:43:35",1938,13,"2023-04-23 11:25:29",3326,32,3500
KQKU411G0R69LW,3554107048543687,73,1,"2023-04-14 17:41:25",127,4,"2023-04-14 18:34:01",428,14,3500
KQLW423K8M57VU,4440511208147260,131,0,"2023-04-27 07:04:58",285,1,"2023-04-27 08:18:37",134,2,3500
KQMC929A9I09PH,30433284698559,128,0,"2023-04-20 20:16:37",514,1,"2023-04-20 21:55:41",2733,11,3500
KQMI420B5F33YW,4731296980586052393,39,0,"2023-04-25 07:28:57",1410,14,"2023-04-25 08:11:44",3101,18,0
KQNH609R7Z61PV,6522223396521548,197,1,"2023-04-07 10:47:59",1939,13,"2023-04-07 12:43:50",3327,14,3500
KQNI133K6Z34TI,4863011275705925560,170,0,"2023-04-06 21:19:22",1027,2,"2023-04-06 23:07:26",1159,9,0
KQPO843J0B80NG,4526942453399131,9,1,"2023-04-03 05:40:31",644,8,"2023-04-03 06:37:02",180,28,3500
KQPU068Q8X32ZH,6587237994402242,29,1,"2023-04-19 08:22:51",80,3,"2023-04-19 09:52:00",2592,38,0
KQRE598X0Y23LX,3559367200080515,147,1,"2023-04-07 16:26:05",775,17,"2023-04-07 18:01:41",1218,18,3500
KQRR813B1T66LX,4820012802801816,76,1,"2023-04-23 07:35:10",1940,6,"2023-04-23 08:59:29",3328,24,0
KQSF232O5Q02FT,4561932486313369523,56,1,"2023-04-07 08:54:39",1338,15,"2023-04-07 09:27:51",3058,23,0
KQSF439D5D76LW,4752851022235137,3,0,"2023-04-18 08:07:44",576,13,"2023-04-18 08:31:54",2028,17,0
KQSG694E3H28HB,6590854673757012,208,1,"2023-04-21 17:40:32",560,4,"2023-04-21 19:21:16",1562,5,
KQSY277N1J01PJ,374240614589026,,0,"2023-04-29 06:22:38",108,20,"2023-04-29 08:08:59",248,28,3500
KQTS397I2R29MU,4851113638274418,3,1,"2023-04-11 21:39:10",650,19,"2023-04-11 22:58:59",2136,21,0
KQTV323O5C03TM,4121673937975,122,1,"2023-04-13 05:35:02",1216,3,"2023-04-13 06:16:40",2630,33,0
KQUJ204A2R02BP,370015486110380,88,1,"2023-04-18 18:05:35",325,1,"2023-04-18 19:25:17",443,4,
KQUK859Z2M53XX,4697156234816,203,0,"2023-04-11 06:07:59",831,13,"2023-04-11 06:42:06",2838,29,0
KQUO897K1W94DA,213135078300214,129,1,"2023-04-17 18:47:49",1763,4,"2023-04-17 19:47:04",2241,54,0
KQUQ535Q9A62OZ,4380073493099534,127,0,"2023-04-25 21:11:46",1240,4,"2023-04-25 22:19:32",206,6,0
KQUS205Z5J11ZZ,4766007569419196,57,1,"2023-04-20 06:18:13",161,2,"2023-04-20 07:12:34",3109,14,3500
KQVD662Q9Q47VU,38919000659661,23,0,"2023-04-12 20:57:04",142,3,"2023-04-12 22:46:42",742,15,3500
KQVG789M5L43XB,4525384867508914538,195,1,"2023-04-06 19:25:48",492,5,"2023-04-06 20:52:16",2725,13,0
KQVM698B5O41MP,4009697722749,63,1,"2023-04-20 17:37:56",124,30,"2023-04-20 19:22:25",39,31,0
KQVX015U1M47CZ,213199263446000,135,0,"2023-04-12 08:38:09",807,4,"2023-04-12 09:43:30",719,23,0
KQVX863T1D50WI,3527853482331808,62,1,"2023-04-05 05:44:14",177,8,"2023-04-05 06:27:41",47,12,3500
KQWH520S1Q04YW,180096606431591,201,1,"2023-04-16 05:39:15",1584,10,"2023-04-16 06:09:04",1220,14,3500
KQWI212C3E52OF,4956673008776,91,0,"2023-04-11 06:43:54",1014,26,"2023-04-11 07:05:57",893,28,0
KQWK629D1T48RY,4682220924642,5,0,"2023-04-11 06:03:32",642,5,"2023-04-11 06:28:45",513,7,3500
KQWU717H1N71AY,6507536585974874,17,0,"2023-04-06 17:56:00",8,9,"2023-04-06 19:43:45",2338,12,3500
KQYD065K3Q18HW,3520019550205566,84,1,"2023-04-19 06:06:39",1346,18,"2023-04-19 07:05:03",3063,30,0
KQYI052M2P02IE,2224519731151218,154,1,"2023-04-03 21:07:08",397,7,"2023-04-03 22:46:35",132,13,3500
KQYJ563J3M74HO,4309038731411054,172,0,"2023-04-04 06:59:02",992,11,"2023-04-04 07:34:25",2909,12,0
KQYN548H8B34QS,213121265875226,171,1,"2023-04-10 18:52:18",529,6,"2023-04-10 20:50:17",257,7,3500
KQYP885K5B54NW,213100436673249,115,0,"2023-04-25 18:06:39",1501,16,"2023-04-25 18:57:45",3130,32,0
KQZG489E0E50IQ,4721742558058605,119,1,"2023-04-16 05:19:42",968,10,"2023-04-16 06:18:23",78,14,3500
KQZX974L5G17GH,374911260215393,5,0,"2023-04-05 06:47:31",691,15,"2023-04-05 08:21:00",5,17,3500
KRAA663G9G01CW,340065298083181,46,1,"2023-04-27 17:40:49",231,5,"2023-04-27 19:27:53",656,24,3500
KRAD034H1G17VP,560124338883,63,1,"2023-04-17 06:34:21",218,29,"2023-04-17 06:58:03",39,31,0
KRAR396V7U66VJ,4543133446525763,78,1,"2023-04-06 17:15:15",589,1,"2023-04-06 18:13:25",1483,13,3500
KRAX301V7Y97YQ,213134876567066,43,0,"2023-04-23 16:33:23",1941,19,"2023-04-23 18:33:03",1218,21,3500
KRCA502L1R75AF,676172975739,87,0,"2023-04-10 17:07:42",351,17,"2023-04-10 18:09:20",1283,18,3500
KRCD057A2C96CA,4860968417507585403,2,0,"2023-04-26 16:51:08",466,32,"2023-04-26 17:47:14",2714,40,0
KRCL130P1J30XN,180065411329605,39,1,"2023-04-20 05:17:10",1424,21,"2023-04-20 05:38:12",3106,35,0
KRCX141T2J06SU,4290559479079,35,1,"2023-04-27 05:31:27",202,3,"2023-04-27 06:05:33",684,14,20000
KRDG832Z9Z97HB,3531178674835422,170,0,"2023-04-13 06:20:50",337,16,"2023-04-13 07:04:41",2678,25,0
KRFH643Z1I46UC,6541451803309614,13,0,"2023-04-07 19:28:41",953,23,"2023-04-07 20:31:36",1009,24,3500
KRGM538N7T79ZC,340767267954926,23,0,"2023-04-09 15:42:07",345,13,"2023-04-09 17:33:15",3329,22,3500
KRHH144Z1Q53HV,676368577380,6,1,"2023-04-18 06:20:47",196,0,"2023-04-18 06:48:03",1296,13,0
KRHJ441N2T37KX,340858239719917,163,1,"2023-04-24 05:11:45",398,12,"2023-04-24 05:55:32",982,18,3500
KRHN220O2M11OV,6507536585974874,17,1,"2023-04-12 09:42:42",58,14,"2023-04-12 10:55:20",2572,15,3500
KRHW678E1R21SL,36162260650821,4,0,"2023-04-06 20:50:20",1396,57,"2023-04-06 22:02:59",3092,59,0
KRIR618W1Y67XY,213142527848165,100,1,"2023-04-10 19:19:36",278,8,"2023-04-10 21:15:37",1529,9,0
KRJZ780P4N03UU,340919977107754,85,1,"2023-04-06 06:22:43",923,19,"2023-04-06 07:15:34",2880,24,0
KRKK253J5F93PY,4104888875282062619,70,0,"2023-04-28 05:48:30",159,4,"2023-04-28 06:31:51",2923,13,3500
KRKY636N8M99JO,6011737385609178,66,1,"2023-04-10 16:49:44",1226,11,"2023-04-10 18:18:30",2519,20,0
KRKZ347N4L87UK,36862448099508,36,1,"2023-04-25 07:46:49",698,11,"2023-04-25 08:59:18",2873,15,0
KRLB199I8L34RK,3567825925804758,15,1,"2023-04-28 06:38:43",1185,0,"2023-04-28 07:17:40",2984,24,3500
KRLS674Q4J45PU,30049505347485,50,1,"2023-04-14 20:44:09",212,6,"2023-04-14 21:43:52",1480,17,3500
KRLZ966I0J26PL,6558313572530681,,1,"2023-04-13 18:50:29",813,0,"2023-04-13 20:40:08",1232,2,0
KRMA911C7H82GG,180040670397460,112,1,"2023-04-06 06:52:22",1152,1,"2023-04-06 08:35:48",1755,5,3500
KRMN892R5A33MA,3591995490629201,45,1,"2023-04-27 18:31:43",664,15,"2023-04-27 19:30:58",2781,18,3500
KRMP760O1E47JC,639067876230,174,0,"2023-04-27 08:10:01",469,40,"2023-04-27 08:54:54",88,52,0
KRMS799O1S68TF,4656484264640462,163,1,"2023-04-14 19:06:21",301,7,"2023-04-14 20:29:47",982,18,3500
KRMZ741J6T49UH,2265285227934786,57,1,"2023-04-12 08:21:53",708,9,"2023-04-12 09:31:58",1611,13,3500
KRNJ612A5W41KK,30471438544758,139,0,"2023-04-18 07:46:19",1574,6,"2023-04-18 09:00:31",112,30,0
KRNK529W1E31HC,6011344618245142,157,0,"2023-04-30 05:06:17",1163,6,"2023-04-30 05:59:31",1247,8,0
KROL140T0X30OX,349944373495091,141,0,"2023-04-17 16:31:32",1313,9,"2023-04-17 17:48:17",55,27,3500
KROU826W3U85GZ,575273480229,124,0,"2023-04-13 08:32:42",200,8,"2023-04-13 10:22:42",128,17,3500
KRPC289D8C52DH,4034493214627498,192,0,"2023-04-25 09:50:49",713,54,"2023-04-25 11:31:58",2798,55,0
KRPP407D1B92XN,30029590639160,11,0,"2023-04-25 21:42:49",1247,4,"2023-04-25 23:02:20",3054,16,3500
KRPR530P3K10QB,213142527848165,100,1,"2023-04-26 17:27:43",278,8,"2023-04-26 18:41:48",1529,9,0
KRQK195L4U82CH,180000876162530,197,0,"2023-04-18 16:28:02",456,8,"2023-04-18 17:28:38",1785,11,3500
KRRI566J4R85IF,30297544751882,6,1,"2023-04-04 08:02:28",196,0,"2023-04-04 09:59:11",495,16,0
KRRO460D9P13TQ,4817620823758230,63,1,"2023-04-12 16:09:09",435,9,"2023-04-12 17:46:12",2703,18,0
KRSA373V9V41CM,376364308641089,176,1,"2023-04-18 20:15:06",864,14,"2023-04-18 21:13:27",849,16,3500
KRSK923J5L54FY,3529812024069001,18,1,"2023-04-20 09:14:58",160,10,"2023-04-20 10:38:20",189,18,3500
KRTA195C2J99UP,342875882384375,27,0,"2023-04-27 16:00:59",810,2,"2023-04-27 16:57:13",1241,18,3500
KRTF816P5E61HC,4071577362475,218,1,"2023-04-11 08:17:12",678,14,"2023-04-11 09:39:36",2554,15,0
KRUA916C9I49MV,4393424535509774814,60,0,"2023-04-14 18:48:01",518,11,"2023-04-14 19:40:48",203,16,20000
KRUD868Y5X97KT,213104805015669,102,0,"2023-04-07 06:50:13",835,48,"2023-04-07 07:40:07",2746,49,0
KRUR745H9Q78XV,346754681244542,188,1,"2023-04-03 19:15:42",1693,19,"2023-04-03 20:43:07",3212,21,0
KRVN792S5L86AF,3560071015571703,3,0,"2023-04-06 20:55:13",213,0,"2023-04-06 22:01:27",1815,1,0
KRWD471A8R44CQ,3509163775507805,86,1,"2023-04-16 15:34:32",993,32,"2023-04-16 17:14:39",809,46,3500
KRWM312T4I76QF,565511286645,69,1,"2023-04-12 21:27:13",551,0,"2023-04-12 23:02:21",1059,1,0
KRWZ946U6F74KV,4498288202551,75,0,"2023-04-28 19:49:14",1091,13,"2023-04-28 20:56:11",2944,23,0
KRYP849R6H68UX,2589024911735525,89,0,"2023-04-10 08:19:21",1323,34,"2023-04-10 09:54:39",3047,37,0
KRZA504B7J64UF,2635487652896273,38,1,"2023-04-12 17:34:30",1180,24,"2023-04-12 19:33:45",1544,37,0
KRZD335S9D82BS,6592322056148025,111,0,"2023-04-28 05:02:48",598,31,"2023-04-28 05:27:45",2752,34,0
KRZD952Q8X53NC,342370004909630,10,0,"2023-04-18 06:30:41",583,13,"2023-04-18 07:07:55",2073,20,3500
KRZG447X6C11GM,4124367889402737,142,0,"2023-04-25 21:44:45",1942,28,"2023-04-25 23:12:44",3330,30,0
KRZY115Y7V54BG,3527853482331808,62,0,"2023-04-04 16:27:59",413,12,"2023-04-04 17:45:23",1073,13,3500
KSBH926I8B27XS,4995586292967989635,5,1,"2023-04-15 11:53:22",188,17,"2023-04-15 13:42:03",390,20,3500
KSCJ277S2W64YB,3507946556271373,186,0,"2023-04-13 21:24:02",1629,5,"2023-04-13 23:02:28",2648,9,3500
KSCO136Z3S54JP,6011319634394124,149,0,"2023-04-14 07:32:21",991,16,"2023-04-14 09:09:12",901,17,0
KSCU665F9Y11JO,4726554349155,65,1,"2023-04-07 21:16:29",1297,3,"2023-04-07 22:13:48",3036,15,0
KSDA226Q7R77TK,4744480387450088900,142,1,"2023-04-06 17:29:48",241,7,"2023-04-06 19:12:45",1822,17,0
KSDA717M3W27TH,38054561616619,44,1,"2023-04-10 20:02:21",377,21,"2023-04-10 21:41:41",2688,29,0
KSDI581W6W76PF,36768379265457,50,0,"2023-04-17 09:47:00",686,30,"2023-04-17 10:58:12",390,31,3500
KSDZ639D3Z74EJ,5512989045494139,152,0,"2023-04-04 05:26:23",736,16,"2023-04-04 06:04:12",1845,26,0
KSFB216F9D28ZZ,3578176001624687,,0,"2023-04-19 09:52:55",764,17,"2023-04-19 10:28:11",2386,18,0
KSFV374T0U22LZ,340919977107754,85,1,"2023-04-20 06:50:47",923,19,"2023-04-20 07:37:53",2880,24,0
KSFY988A9R55FB,4916430456848946627,104,1,"2023-04-24 06:42:21",692,44,"2023-04-24 08:33:47",2177,48,0
KSGC711L2W18NO,378346560438229,45,1,"2023-04-03 20:44:54",40,8,"2023-04-03 22:30:21",2816,16,3500
KSGI286C5F40ZG,4969389181181692,11,0,"2023-04-11 06:30:07",11,14,"2023-04-11 07:35:34",2571,18,3500
KSHL447V6J96BK,4068378587730,9,1,"2023-04-17 10:47:15",1752,27,"2023-04-17 12:18:35",180,28,3500
KSIE086X7L33GJ,4897033850053,70,0,"2023-04-19 06:14:17",820,6,"2023-04-19 07:31:23",565,9,3500
KSIH446R6Y94ZO,4578758363171981,138,1,"2023-04-03 21:25:36",1213,20,"2023-04-03 23:05:47",2456,23,3500
KSIT678M8I27SL,3554617687183249,95,1,"2023-04-22 21:12:56",1943,22,"2023-04-22 23:05:26",3331,23,3500
KSJI700P1E09ZZ,3535679723903364,150,1,"2023-04-28 16:09:41",476,28,"2023-04-28 17:59:12",2415,44,0
KSKN303C2Q35KO,4323180529937,95,0,"2023-04-26 17:05:28",497,8,"2023-04-26 19:01:16",2050,19,3500
KSKR056T4I54BK,346754681244542,188,1,"2023-04-05 17:33:16",1693,19,"2023-04-05 18:52:00",3212,21,0
KSLB174V7L28FV,3506580241941339,30,1,"2023-04-24 08:07:01",32,3,"2023-04-24 09:10:17",830,6,3500
KSLI811Y6K41OF,373831841048512,164,0,"2023-04-22 13:12:54",496,12,"2023-04-22 14:38:00",188,13,3500
KSLK173A1V45OC,346642743067607,72,0,"2023-04-19 09:50:36",88,0,"2023-04-19 11:35:48",2594,22,0
KSLY396U1X84NW,3536759468239783,124,1,"2023-04-19 06:15:53",383,4,"2023-04-19 06:51:09",120,6,3500
KSMG343F9T98KE,676170489782,30,1,"2023-04-12 09:05:06",349,9,"2023-04-12 10:40:43",104,11,3500
KSMW162N7Q62AP,564770692288,169,0,"2023-04-29 12:41:01",913,9,"2023-04-29 13:34:28",729,23,3500
KSMX149W9M20QU,30250563095830,36,1,"2023-04-22 13:19:39",657,21,"2023-04-22 14:02:06",3332,28,0
KSNT209E6X59OG,4455586187126891,32,1,"2023-04-10 17:44:35",899,6,"2023-04-10 18:46:04",102,7,3500
KSNZ654M4P15HI,4961293020468542,25,0,"2023-04-03 05:05:14",1350,47,"2023-04-03 06:01:31",3066,49,0
KSOJ359N4K82YR,4306567886746588452,168,1,"2023-04-10 20:32:22",695,13,"2023-04-10 22:15:22",1177,18,3500
KSPQ673N5X33MZ,342531623551844,40,0,"2023-04-21 16:20:53",428,9,"2023-04-21 17:57:28",270,11,3500
KSPQ769Z5L10WJ,501828129459,34,0,"2023-04-04 17:26:26",419,13,"2023-04-04 18:32:18",809,15,
KSPS753A7G46DC,30158257275842,131,1,"2023-04-18 16:28:28",134,0,"2023-04-18 18:01:05",214,2,3500
KSPT980K5V83BU,180050809468835,186,0,"2023-04-06 17:04:18",1570,1,"2023-04-06 18:43:11",798,8,3500
KSQA518C0N97TM,3577254949793269,101,1,"2023-04-18 17:36:50",1701,41,"2023-04-18 18:34:50",2673,45,0
KSQC387S9H22JC,2243068249815945,162,0,"2023-04-18 17:55:11",294,0,"2023-04-18 19:38:55",134,1,3500
KSQH898X4Q62LG,4968156435384914,80,1,"2023-04-13 17:03:33",1169,4,"2023-04-13 18:03:25",1806,6,3500
KSRZ101U2P31IN,4729781006341363,103,0,"2023-04-04 08:49:06",1542,21,"2023-04-04 09:41:55",3146,43,0
KSSN786X0V93KM,213193773813361,36,1,"2023-04-07 06:30:22",226,25,"2023-04-07 08:10:26",2240,26,0
KSTU465X0F20TZ,4575486841940,116,0,"2023-04-03 06:18:38",1304,23,"2023-04-03 06:49:15",3039,29,0
KSTU833O8Y76SN,630486994241,42,0,"2023-04-06 17:27:35",108,20,"2023-04-06 18:47:41",2601,30,3500
KSUQ499H0X84AS,6595765906487927,34,0,"2023-04-12 06:34:37",39,17,"2023-04-12 07:11:26",70,18,
KSVE587V7S79RY,4203562511038947968,24,0,"2023-04-10 17:31:49",94,17,"2023-04-10 19:05:18",1217,18,3500
KSWG966S0A62XW,4412277273662567,118,1,"2023-04-13 19:03:53",1126,11,"2023-04-13 20:30:04",2651,12,3500
KSXB109M4J49LV,4023261383627521,149,0,"2023-04-19 20:29:41",920,18,"2023-04-19 22:23:20",2543,19,0
KSYI200K6U03BG,3544454385390261,17,1,"2023-04-20 09:50:32",67,0,"2023-04-20 10:22:24",8,6,3500
KSYN509R0U35SA,3546981403871656,9,0,"2023-04-15 20:04:15",180,0,"2023-04-15 21:35:59",2625,7,3500
KSYT177J6T52UM,3542062438073909,209,0,"2023-04-19 18:05:44",1355,17,"2023-04-19 19:00:19",3069,30,0
KSYU992P2F78JP,6011686133020107,,0,"2023-04-21 07:39:41",293,19,"2023-04-21 08:22:56",134,20,3500
KSYY383N7F40ES,60403675436,118,0,"2023-04-27 18:35:30",275,7,"2023-04-27 20:12:09",134,12,3500
KSZB154H8Z11CG,371134962154892,99,0,"2023-04-18 06:12:40",279,5,"2023-04-18 07:24:15",183,10,3500
KSZB212P0C10ZJ,5465310774429054,133,0,"2023-04-07 05:29:02",1119,14,"2023-04-07 05:55:30",222,17,0
KSZK915J9Z31UN,4767711653196,32,1,"2023-04-20 17:56:47",183,12,"2023-04-20 19:09:34",118,14,3500
KSZQ966W9G24OW,2243068249815945,162,1,"2023-04-11 08:11:54",134,0,"2023-04-11 09:55:33",294,2,3500
KTAL779A3N72NM,3577254949793269,101,0,"2023-04-17 05:46:48",1353,39,"2023-04-17 07:41:37",3028,44,0
KTAU498L5I53KE,180074853270640,,1,"2023-04-27 05:34:19",491,26,"2023-04-27 05:57:23",711,31,3500
KTAY359C9B65TL,342531623551844,40,1,"2023-04-04 06:49:36",149,3,"2023-04-04 07:30:03",556,5,3500
KTAY786U9W39JR,340631865010459,92,1,"2023-04-05 05:52:36",274,19,"2023-04-05 06:19:36",1605,22,3500
KTBK925A7R33WF,4449764366485821,13,0,"2023-04-15 08:14:29",593,5,"2023-04-15 09:09:46",408,17,3500
KTCB935Q9G68PQ,6011412805910941,68,0,"2023-04-15 08:50:30",370,0,"2023-04-15 09:38:17",396,4,3500
KTCG691Y0V84NN,36393783138941,3,1,"2023-04-11 08:19:55",832,5,"2023-04-11 08:51:47",1815,20,0
KTCI288V1I61LS,4074114259011835374,103,0,"2023-04-24 05:36:02",1468,18,"2023-04-24 06:34:31",2527,30,0
KTCW813F8P71DJ,3581752444414350,26,0,"2023-04-15 15:09:33",1706,14,"2023-04-15 16:42:15",197,20,0
KTDV365S4J39BZ,570928206772,24,1,"2023-04-10 17:17:36",25,15,"2023-04-10 18:45:18",1799,17,3500
KTEA637F4T66SW,36006226446453,124,1,"2023-04-24 08:50:08",54,7,"2023-04-24 10:48:27",1073,10,3500
KTFA578J6Y68OP,4907587242613,134,1,"2023-04-16 09:58:46",1171,6,"2023-04-16 11:56:11",70,23,0
KTFB040L1P49QN,4455385206351091343,158,0,"2023-04-13 19:24:21",735,5,"2023-04-13 20:52:36",693,11,3500
KTFK813I7O94UP,4964008481270,23,0,"2023-04-25 16:16:49",431,7,"2023-04-25 17:09:15",725,27,3500
KTGT098M3Z18VW,3507107976417837,119,1,"2023-04-21 17:40:04",411,2,"2023-04-21 19:27:25",270,4,3500
KTHO262O3H06GX,213182881743974,60,0,"2023-04-17 20:24:47",294,0,"2023-04-17 21:59:09",1853,12,20000
KTIF850K2A94HP,3500921788966584,184,1,"2023-04-14 19:59:17",834,0,"2023-04-14 21:05:36",741,6,3500
KTIP996M4K64QO,346207628214482,74,0,"2023-04-13 18:26:39",1472,27,"2023-04-13 19:47:58",3117,39,0
KTJA467R2S65LS,4015639837568333411,40,1,"2023-04-13 06:50:31",270,2,"2023-04-13 07:20:00",257,8,3500
